,Customer ID,Gender,Age,Senior Citizen,Married,Dependents,Tenure in Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Churn
5571,7816-VGHTO,Female,61,No,Yes,Yes,6,No,No,Yes,No,Yes,Yes,Yes,No,No,Two Year,No,Credit Card,40.55,217.5,No
5572,5871-DGTXZ,Male,55,No,No,No,32,Yes,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.8,607.7,No
5573,7550-WIQVA,Male,34,No,Yes,Yes,50,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,One Year,Yes,Bank Withdrawal,108.25,5431.4,No
5574,7544-ZVIKX,Male,33,No,Yes,Yes,58,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,105.05,6004.85,No
5575,0016-QLJIS,Female,43,No,Yes,Yes,65,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,90.45,5957.9,No
5576,7508-DQAKK,Female,21,No,No,No,64,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,86.4,5442.05,No
5577,5176-OLSKT,Female,49,No,Yes,No,66,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Two Year,No,Bank Withdrawal,66.9,4370.25,No
5578,9356-AXGMP,Male,59,No,Yes,No,38,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,110.7,4428.6,No
5579,3556-BVQGL,Female,21,No,Yes,No,20,Yes,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,20.0,416.45,No
5580,7581-EBBOU,Female,49,No,No,No,60,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,One Year,Yes,Credit Card,70.15,4224.7,No
5581,5073-RZGBK,Female,50,No,Yes,Yes,50,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,80.05,4042.2,No
5582,2192-CKRLV,Female,57,No,Yes,No,72,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,49.2,3580.95,No
5583,3154-HMWUU,Male,28,No,Yes,No,60,Yes,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,20.5,1198.8,No
5584,6119-SPUDB,Male,40,No,No,No,46,No,No,Yes,Yes,No,Yes,Yes,No,No,Two Year,No,Credit Card,38.25,1755.35,No
5585,6522-OIQSX,Female,60,No,Yes,Yes,69,No,No,Yes,No,Yes,Yes,No,Yes,Yes,Two Year,Yes,Credit Card,54.95,3772.5,No
5586,8748-HFWBO,Male,49,No,Yes,Yes,19,Yes,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.9,357.7,No
5587,1052-QJIBV,Female,28,No,Yes,Yes,71,Yes,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.9,1397.3,No
5588,1319-YLZJG,Male,62,No,Yes,No,12,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,84.6,959.9,No
5589,0723-FDLAY,Male,54,No,No,No,44,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,85.25,3704.15,No
5590,3050-RLLXC,Female,51,No,Yes,Yes,56,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Credit Card,81.25,4620.4,No
5591,9298-WGMRW,Female,26,No,Yes,No,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,115.5,8312.75,No
5592,3088-LHEFH,Female,28,No,No,No,11,Yes,Yes,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,79.0,929.3,No
5593,8544-JNBOX,Male,31,No,No,No,72,Yes,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,20.8,1521.2,No
5594,6681-ZSEXG,Male,34,No,Yes,No,56,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Two Year,No,Credit Card,59.5,3389.25,No
5595,6116-RFVHN,Female,20,No,Yes,No,34,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.45,3414.65,No
5596,8884-FEEWR,Male,22,No,No,No,35,Yes,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,20.6,754.0,No
5597,3125-RAHBV,Male,24,No,No,No,22,Yes,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.3,467.15,No
5598,0373-AIVNJ,Male,34,No,No,No,9,No,No,Yes,Yes,Yes,Yes,No,No,No,One Year,No,Credit Card,39.55,373.0,No
5599,1682-VCOIO,Male,56,No,No,No,23,Yes,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.45,481.1,No
5600,2072-ZVJJX,Male,47,No,Yes,No,68,Yes,Yes,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,25.25,1728.2,No
5601,8849-AYPTR,Male,55,No,Yes,No,33,Yes,No,Yes,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,91.25,2964.05,No
5602,9518-IMLHK,Male,48,No,No,No,31,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,72.45,2156.25,No
5603,3646-ITDGM,Female,42,No,No,No,56,Yes,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.7,1051.9,No
5604,3569-VLDHH,Male,59,No,Yes,Yes,66,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,75.1,5013.0,No
5605,8224-KDLKN,Male,22,No,Yes,Yes,72,Yes,Yes,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,25.0,1738.9,No
5606,4001-TSBTV,Female,49,No,Yes,Yes,58,Yes,No,Yes,No,Yes,Yes,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,91.55,5511.65,No
5607,8727-XDPUD,Male,51,No,No,No,37,No,No,Yes,No,No,No,No,Yes,No,Two Year,No,Credit Card,35.8,1316.9,No
5608,1043-UXOVO,Female,25,No,No,No,71,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,113.15,7993.3,No
5609,1064-FBXNK,Male,55,No,Yes,Yes,1,Yes,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.85,19.85,No
5610,2878-DHMIN,Male,63,No,Yes,Yes,35,Yes,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,19.9,666.0,No
5611,7762-ONLJY,Female,62,No,Yes,Yes,6,Yes,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.7,94.45,No
5612,5795-BKOYE,Female,47,No,Yes,Yes,69,Yes,No,Yes,No,Yes,Yes,Yes,No,No,One Year,No,Bank Withdrawal,59.1,4134.7,No
5613,7402-PWYJJ,Female,21,No,Yes,No,53,Yes,Yes,Yes,No,No,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,91.15,4862.5,No
5614,0018-NYROU,Female,58,No,Yes,No,5,Yes,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,68.95,351.5,No
5615,7501-VTYLJ,Female,21,No,No,Yes,2,Yes,No,Yes,No,Yes,No,No,No,No,Month-to-Month,No,Credit Card,51.55,106.2,No
5616,7608-RGIRO,Male,62,No,No,Yes,62,Yes,Yes,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,24.4,1413.0,No
5617,0480-BIXDE,Female,58,No,Yes,No,19,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96.8,1743.05,No
5618,5895-QSXOD,Male,42,No,No,No,9,Yes,No,Yes,No,No,No,No,No,No,Month-to-Month,No,Credit Card,70.05,657.5,No
5619,9814-AOUDH,Male,29,No,No,No,53,Yes,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.5,1050.5,No
5620,6175-IRFIT,Male,32,No,No,No,5,Yes,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,78.75,426.35,No
5621,1622-HSHSF,Female,44,No,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.55,19.55,No
5622,6749-UTDVX,Male,64,No,No,No,72,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Two Year,Yes,Bank Withdrawal,103.65,7634.8,No
5623,5542-DHSXL,Female,36,No,Yes,No,4,Yes,No,Yes,Yes,Yes,No,No,No,No,Month-to-Month,No,Credit Card,54.7,235.05,No
5624,9102-OXKFY,Male,35,No,No,No,59,Yes,Yes,Yes,No,No,Yes,No,No,No,Two Year,No,Credit Card,54.15,3116.15,No
5625,7808-DVWEP,Male,51,No,Yes,No,3,Yes,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,20.0,49.65,No
5626,2284-VFLKH,Male,23,No,Yes,No,49,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,99.25,4920.8,No
5627,0366-NQSHS,Male,42,No,No,No,2,Yes,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.35,46.35,No
5628,3807-BPOMJ,Female,59,No,Yes,No,55,Yes,No,Yes,Yes,No,No,No,Yes,Yes,One Year,Yes,Bank Withdrawal,94.75,5276.1,No
5629,3892-NXAZG,Male,56,No,Yes,Yes,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,114.05,8289.2,No
5630,4182-BGSIQ,Female,46,No,Yes,Yes,10,Yes,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,19.8,196.75,No
5631,0988-AADSA,Female,40,No,Yes,Yes,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,No,Bank Withdrawal,80.85,5824.75,No
5632,9972-NKTFD,Female,55,No,No,No,28,Yes,No,Yes,No,Yes,No,Yes,No,No,Month-to-Month,No,Bank Withdrawal,54.65,1517.5,No
5633,3717-LNXKW,Male,36,No,Yes,No,38,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Month-to-Month,No,Bank Withdrawal,91.7,3479.05,No
5634,5734-EJKXG,Female,25,No,No,No,61,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,118.6,7365.7,No
5635,2207-RYYRL,Male,34,No,Yes,Yes,52,Yes,Yes,No,No,No,No,No,No,No,Two Year,No,Credit Card,24.55,1331.05,No
5636,6729-FZWSY,Male,45,No,No,No,67,Yes,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,19.45,1195.95,No
5637,9695-IDRZR,Female,26,No,No,Yes,34,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,116.15,3946.9,No
5638,8144-DGHXP,Female,46,No,No,No,54,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,80.6,4299.95,No
5639,7814-LEEVE,Female,60,No,Yes,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,20.3,20.3,No
5640,8631-WUXGY,Female,26,No,No,Yes,46,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.8,4391.25,No
5641,5906-DVAPM,Female,27,No,Yes,Yes,55,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,One Year,Yes,Credit Card,75.0,4213.9,No
5642,6654-QGBZZ,Female,21,No,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.9,19.9,No
5643,5641-DMBFJ,Female,29,No,Yes,No,58,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,84.3,4916.4,No
5644,9200-NLNPD,Male,20,No,Yes,No,56,No,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,54.05,2959.8,No
5645,2664-XJZNO,Male,43,No,Yes,Yes,72,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,104.9,7559.55,No
5646,0921-OHLVP,Male,35,No,No,No,22,Yes,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,83.05,1799.3,No
5647,8350-NYMVI,Female,35,No,No,No,39,No,No,Yes,No,Yes,Yes,Yes,No,No,Month-to-Month,No,Bank Withdrawal,41.1,1597.05,No
5648,1600-DILPE,Female,47,No,No,No,12,Yes,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,45.0,524.35,No
5649,0536-ESJEP,Male,48,No,Yes,No,54,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Two Year,Yes,Bank Withdrawal,74.55,4191.45,No
5650,4654-GGUII,Female,28,No,No,No,18,No,No,Yes,Yes,Yes,No,Yes,No,No,One Year,Yes,Credit Card,40.2,711.95,No
5651,6478-HRRCZ,Male,47,No,Yes,No,32,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,One Year,No,Credit Card,70.5,2201.75,No
5652,8510-BBWMU,Female,40,No,No,No,41,Yes,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,19.75,806.95,No
5653,6857-TKDJV,Male,60,No,Yes,Yes,67,Yes,Yes,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,24.65,1620.45,No
5654,2360-RDGRO,Male,48,No,Yes,No,65,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.25,6812.95,No
5655,0584-BJQGZ,Female,19,No,No,No,25,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,78.35,1837.9,No
5656,1360-XFJMR,Female,50,No,Yes,No,67,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,109.7,7344.45,No
5657,9058-MJLZC,Female,37,No,No,No,24,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.6,2283.15,No
5658,0902-XKXPN,Male,29,No,Yes,Yes,69,Yes,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.2,1376.5,No
5659,5177-RVZNU,Female,28,No,No,Yes,37,Yes,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,20.3,755.4,No
5660,0056-EPFBG,Male,33,No,Yes,Yes,20,No,No,Yes,Yes,No,Yes,Yes,No,No,Two Year,Yes,Credit Card,39.4,825.4,No
5661,8993-IZEUX,Male,54,No,No,No,7,Yes,No,Yes,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,69.15,488.65,No
5662,8190-ZTQFB,Male,50,No,No,No,41,No,No,Yes,No,No,Yes,No,Yes,Yes,One Year,Yes,Bank Withdrawal,51.35,2075.1,No
5663,0931-MHTEM,Female,36,No,No,No,54,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,One Year,Yes,Credit Card,100.05,5299.65,No
5664,0440-UEDAI,Female,59,No,No,No,53,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,One Year,Yes,Credit Card,94.45,5042.75,No
5665,1337-BOZWO,Male,25,No,Yes,Yes,18,No,No,Yes,No,Yes,Yes,No,Yes,No,One Year,No,Credit Card,46.4,812.4,No
5666,0868-VJRDR,Male,61,No,Yes,No,64,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,104.05,6605.55,No
5667,6344-SFJVH,Female,41,No,No,No,20,No,No,Yes,No,No,No,No,No,No,Month-to-Month,No,Credit Card,24.9,505.95,No
5668,3950-VPYJB,Male,37,No,Yes,Yes,57,Yes,No,Yes,Yes,Yes,No,Yes,No,No,One Year,No,Credit Card,59.6,3509.4,No
5669,7321-ZNSLA,Male,58,No,Yes,Yes,13,No,No,Yes,Yes,Yes,No,Yes,No,No,Two Year,No,Credit Card,40.55,590.35,No
5670,8727-JQFHV,Male,60,No,Yes,Yes,57,Yes,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.75,1123.15,No
5671,9475-NNDGC,Male,50,No,Yes,No,71,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,113.15,7953.25,No
5672,1355-KUSBG,Female,56,No,Yes,Yes,7,Yes,Yes,Yes,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,48.8,349.8,No
5673,3688-FTHLT,Female,56,No,No,No,16,Yes,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,63.05,1067.05,No
5674,0899-LIIBW,Male,21,No,Yes,No,34,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,100.85,3527.3,No
5675,1384-RCUXW,Male,58,No,No,No,16,Yes,Yes,Yes,No,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,80.55,1248.9,No
5676,5825-XJOCM,Male,39,No,No,Yes,48,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,One Year,Yes,Bank Withdrawal,64.4,3035.35,No
5677,6848-YLDFR,Male,54,No,Yes,Yes,58,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,75.2,4300.8,No
5678,8125-QPFJD,Female,36,No,Yes,No,72,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,84.9,6065.3,No
5679,2320-YKQBO,Female,51,No,No,No,7,Yes,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.3,144.95,No
5680,4973-RLZVI,Female,52,No,No,No,30,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,One Year,No,Credit Card,74.65,2308.6,No
5681,7869-ZYDST,Male,33,No,Yes,No,31,Yes,Yes,Yes,No,No,No,No,Yes,No,Month-to-Month,Yes,Credit Card,59.05,1882.8,No
5682,1215-EXRMO,Male,32,No,Yes,No,50,Yes,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.55,1067.65,No
5683,2305-MRGLV,Male,31,No,Yes,No,28,Yes,No,Yes,No,No,No,Yes,No,No,Month-to-Month,No,Bank Withdrawal,76.55,2065.4,No
5684,8404-VIOMB,Female,52,No,No,No,66,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,62.5,4136.4,No
5685,2359-KLTEK,Female,25,No,Yes,Yes,41,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.9,3848.0,No
5686,2673-ZALNP,Female,29,No,No,No,7,Yes,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.9,173.15,No
5687,9184-GALIL,Female,26,No,Yes,Yes,38,Yes,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.45,781.25,No
5688,4393-RYCRE,Male,25,No,No,No,44,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,One Year,Yes,Bank Withdrawal,106.05,4510.8,No
5689,9746-MDMBK,Male,58,No,Yes,Yes,47,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,113.45,5317.8,No
5690,3162-ZJZFU,Male,25,No,Yes,Yes,53,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,92.55,4779.45,No
5691,8404-GFGCZ,Male,49,No,Yes,No,4,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Month-to-Month,No,Bank Withdrawal,65.6,250.1,No
5692,3521-MNKLV,Male,25,No,No,No,24,Yes,No,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,49.7,1167.8,No
5693,2533-TIBIX,Male,59,No,Yes,Yes,15,No,No,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,30.2,469.65,No
5694,5092-STPKP,Female,45,No,No,No,24,Yes,No,Yes,Yes,No,No,Yes,No,No,Month-to-Month,No,Credit Card,56.35,1381.2,No
5695,0114-PEGZZ,Female,39,No,No,No,33,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,107.55,3645.5,No
5696,3359-DSRKA,Female,48,No,Yes,Yes,58,Yes,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.85,1158.85,No
5697,8639-NHQEI,Female,26,No,Yes,Yes,72,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Two Year,Yes,Bank Withdrawal,95.9,6954.15,No
5698,7161-DFHUF,Female,55,No,Yes,No,71,Yes,Yes,No,No,No,No,No,No,No,Two Year,No,Credit Card,23.85,1672.1,No
5699,3720-DBRWL,Male,20,No,Yes,No,51,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,83.85,4307.1,No
5700,4994-OBRSZ,Male,24,No,No,Yes,14,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,No,Bank Withdrawal,76.1,1054.8,No
5701,0562-FGDCR,Female,61,No,Yes,Yes,72,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Two Year,No,Credit Card,74.55,5430.65,No
5702,2436-QBZFP,Female,53,No,Yes,Yes,22,No,No,Yes,No,Yes,No,No,Yes,No,Month-to-Month,No,Bank Withdrawal,39.2,849.9,No
5703,3420-YJLQT,Female,45,No,No,No,2,Yes,Yes,Yes,No,Yes,No,No,No,No,Month-to-Month,No,Bank Withdrawal,79.55,151.75,No
5704,6040-CGACY,Female,48,No,No,No,15,Yes,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.6,299.4,No
5705,6582-PLFUU,Male,40,No,Yes,Yes,51,Yes,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.55,1086.75,No
5706,8242-PDSGJ,Male,47,No,Yes,No,70,No,No,Yes,Yes,No,Yes,Yes,No,No,Two Year,Yes,Credit Card,39.15,2692.75,No
5707,0264-CNITK,Female,45,No,Yes,Yes,71,Yes,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.1,1389.6,No
5708,0089-IIQKO,Female,35,No,Yes,Yes,39,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,99.95,3767.4,No
5709,7839-NUIAA,Female,27,No,Yes,Yes,61,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Month-to-Month,No,Bank Withdrawal,59.8,3641.5,No
5710,6075-QMNRR,Female,33,No,No,No,52,Yes,No,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,49.75,2535.55,No
5711,5966-EMAZU,Male,27,No,Yes,No,64,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,108.5,6880.85,No
5712,0440-EKDCF,Male,47,No,Yes,No,62,Yes,No,Yes,No,Yes,Yes,Yes,No,No,Two Year,Yes,Credit Card,60.15,3753.2,No
5713,4774-HHGGS,Male,64,No,Yes,No,30,Yes,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.05,637.55,No
5714,8180-AKMJV,Female,27,No,No,No,1,Yes,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,44.55,44.55,No
5715,4298-OYIFC,Male,59,No,Yes,No,15,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,103.45,1539.8,No
5716,5566-SOEZD,Male,47,No,Yes,Yes,27,Yes,No,Yes,Yes,Yes,No,No,No,No,One Year,Yes,Credit Card,80.65,2209.75,No
5717,9842-EFSYY,Female,31,No,No,Yes,4,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Credit Card,57.2,223.75,No
5718,2272-WUSPA,Female,48,No,Yes,No,72,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Two Year,Yes,Bank Withdrawal,110.75,7751.7,No
5719,0930-EHUZA,Female,33,No,No,No,36,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,One Year,Yes,Credit Card,76.35,2606.35,No
5720,9975-SKRNR,Male,24,No,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,18.9,18.9,No
5721,4973-MGTON,Female,33,No,Yes,No,71,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,84.4,5969.3,No
5722,3682-YEUWS,Male,27,No,Yes,Yes,10,Yes,Yes,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,24.4,253.9,No
5723,1223-UNPKS,Male,55,No,Yes,Yes,20,Yes,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.05,400.0,No
5724,3446-QDSZF,Female,57,No,No,No,4,Yes,No,Yes,No,No,No,No,Yes,No,Month-to-Month,No,Credit Card,55.5,227.35,No
5725,7379-FNIUJ,Male,49,No,No,No,2,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,100.2,198.5,No
5726,1627-AFWVJ,Female,30,No,No,No,29,Yes,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.4,554.25,No
5727,4486-EFAEB,Male,56,No,No,No,13,Yes,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,20.4,251.65,No
5728,0060-FUALY,Female,60,No,Yes,No,59,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,94.75,5597.65,No
5729,6954-OOYZZ,Male,41,No,Yes,No,18,Yes,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,44.35,768.05,No
5730,7088-FBAWU,Female,22,No,Yes,Yes,17,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Month-to-Month,No,Credit Card,74.55,1215.8,No
5731,8313-AFGBW,Male,55,No,Yes,No,47,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Two Year,No,Bank Withdrawal,73.6,3522.65,No
5732,3097-IDVPU,Male,51,No,Yes,Yes,19,Yes,Yes,Yes,No,No,No,No,No,No,Month-to-Month,No,Credit Card,50.1,910.45,No
5733,2303-PJYHN,Female,27,No,Yes,No,2,Yes,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.85,52.0,No
5734,9795-VOWON,Male,23,No,No,No,7,No,No,Yes,No,No,No,No,No,No,One Year,Yes,Credit Card,24.35,150.85,No
5735,1237-WIYYZ,Female,49,No,No,No,18,Yes,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.55,389.25,No
5736,1987-AUELQ,Female,46,No,Yes,No,71,Yes,Yes,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.05,1873.7,No
5737,4822-LPTYJ,Male,38,No,Yes,No,72,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Two Year,Yes,Bank Withdrawal,103.75,7346.2,No
5738,8165-CBKXO,Male,35,No,Yes,Yes,66,No,No,Yes,No,Yes,Yes,No,Yes,Yes,Two Year,Yes,Credit Card,56.75,3708.4,No
5739,6527-PZFPV,Male,19,No,Yes,Yes,24,Yes,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,20.8,469.65,No
5740,9593-CVZKR,Female,20,No,Yes,Yes,56,Yes,Yes,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,24.45,1385.85,No
5741,5236-XMZJY,Female,27,No,No,No,42,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,59.65,2536.55,No
